,Category,Talktime,Price,Validity,Operator,Circle,Description,Country_geo_code,Is 2G,Is 3G,Is 4G,Currency,Is Roaming,Is International Roaming,Post_Quota_Speed,Post_Quota_speed_unit,Post_Quota_Price,Post_Quota_price_unit,Call_Cost,Call_Cost_Unit,Per_Call_unit,Call_dur,Call_cost_dur_unit,Validity_unit,Day_data_limit,Night_data_limit,Total_Data,Data_limit_unit,Handset_restrict,Handset_spec
4598,roaming,0,997,30,Airtel,UP West,"IR Pack - 30mins Free incoming. Thereafter charged Incoming @Rs19/min,Outgoing@Rs39/min Data@39p/10KB Rs15/SMS,Validity - 30 days ",IN,0,0,0,INR,1,-2,0,,39,KB,1140.0,Paisa,min,30,min,Days,0.0,0.0,0.0,GB,0,0
4599,roaming,0,998,30,Airtel,UP West,"IR Pack - 30 MB Data Free. Thereafter charged @39p/10kb, Outgoing@Rs39/min,Incoming@Rs19/min.Rs15/SMS, Val- 30 days ",IN,0,0,0,INR,1,-2,0,,39,KB,2340.0,Paisa,min,0,min,Days,0.0,0.0,0.03,GB,0,0
4600,roaming,0,1199,10,Airtel,UP West,"IR Pack: Unlimited incoming,3 GB data, 100 sms/Day,250min local/call to India. For covered countries/tariff, click www.airtel.in/IR",IN,0,0,0,INR,1,-2,0,,0,KB,0.0,Paisa,min,250,,Days,0.0,0.0,3.0,GB,0,0
4601,roaming,0,2499,30,Airtel,UP West,"International Roaming Pack: Unlimited incoming, 5 GB Data, 100 SMS/Day, 500 min loc/call to India. For covered countries/tariff-www.airtel.in/IR",IN,0,0,0,INR,1,-2,0,,0,KB,0.0,Paisa,min,500,,Days,0.0,0.0,5.0,GB,0,0
4602,roaming,0,2998,10,Airtel,UP West,"IR Pack: 250 min incoming, 3 GB data,100 sms/Day, 250 min local/call to India. For covered countries/tariff, click www.airtel.in/IR",IN,0,0,0,INR,1,-2,0,,0,KB,0.0,Paisa,min,250,,Days,0.0,0.0,3.0,GB,0,0
4603,roaming,0,2999,10,Airtel,UP West,"IR Pack: Unlimited incoming,3 GB data, 100 sms/Day, 250 min local/call to India. For covered countries/tariff, click www.airtel.in/IR",IN,0,0,0,INR,1,-2,0,,0,KB,0.0,Paisa,min,250,,Days,0.0,0.0,3.0,GB,0,0
4604,roaming,0,3995,10,Airtel,UP West,"IR Pack: 250 min incoming, 3 GB data, 100 sms/Day, 250 min local/call to India. For covered countries/tariff, click www.airtel.in/IR",IN,0,0,0,INR,1,-2,0,,0,KB,0.0,Paisa,min,250,,Days,0.0,0.0,3.0,GB,0,0
4605,roaming,0,3999,30,Airtel,UP West,"International Roaming Pack: Unlimited incoming, 5 GB Data, 100 SMS/Day, 500 min loc/call to India. For covered countries/tariff-www.airtel.in/IR",IN,0,0,0,INR,1,-2,0,,0,KB,0.0,Paisa,min,500,,Days,0.0,0.0,5.0,GB,0,0
4606,roaming,0,6999,30,Airtel,UP West,"International Roaming Pack: 500 mins incoming, 5 GB Data, 100 SMS/Day, 500 min loc/call to India. For covered countries/tariff-www.airtel.in/IR",IN,0,0,0,INR,1,-2,0,,0,KB,0.0,Paisa,min,500,,Days,0.0,0.0,5.0,GB,0,0
4607,exclusive-offer,0,175,28,Airtel,West Bengal,1 GB 4G/3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
4608,exclusive-offer,200,200,0,Airtel,West Bengal,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4609,exclusive-offer,222,222,0,Airtel,West Bengal,TT-222 + 2 Local Airtel to Airtel night SMS for 2days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4610,exclusive-offer,0,244,28,Airtel,West Bengal,"Unlimited Local+STD Airtel to Airtel Mobile calls with 50MB data.For 4G Handset+ 4G SIM,extra 1GB Data (T&C apply)",IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.05,GB,0,0
4611,exclusive-offer,0,255,28,Airtel,West Bengal,1.5 GB 4G/3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.5,GB,0,0
4612,exclusive-offer,0,298,28,Airtel,West Bengal,1 GB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
4613,exclusive-offer,333,333,0,Airtel,West Bengal,TT-333 in Main account + 2 Loc A2A Night SMS Validity 2 Days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4614,exclusive-offer,0,345,28,Airtel,West Bengal,Unlimited Local+STD Calls with 1GB Data (all handset) for 28 Days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
4615,exclusive-offer,0,355,28,Airtel,West Bengal,2.5 GB 4G/3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,2.5,GB,0,0
4616,exclusive-offer,390,390,0,Airtel,West Bengal,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4617,exclusive-offer,0,399,28,Airtel,West Bengal,Unlimited all Local + STD calls with 250 MB Data. For 4G Handset with 4G SIM extra 1 GB Data. Validity 28 days. T&C apply.,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.25,GB,0,0
4618,exclusive-offer,0,455,28,Airtel,West Bengal,3.5 GB 4G/3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,3.5,GB,0,0
4619,exclusive-offer,0,497,28,Airtel,West Bengal,2 GB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,2.0,GB,0,0
4620,exclusive-offer,0,799,28,Airtel,West Bengal,Free Local & STD all calls (T&C apply) + 4 GB 4G/3G Data for 28 Days.TnC Apply,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,4.0,GB,0,0
4621,exclusive-offer,0,994,28,Airtel,West Bengal,Free Local & STD all calls (T&C apply) + 6GB 4G/3G Data for 28 Days. TnC apply,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,6.0,GB,0,0
4622,full-talktime,42,42,7,Airtel,West Bengal,TT-42 + 10 Night Local A2A SMS for 7 Days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4623,full-talktime,200,200,0,Airtel,West Bengal,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4624,full-talktime,222,222,0,Airtel,West Bengal,TT-222 + 2 Local Airtel to Airtel night SMS for 2days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4625,full-talktime,333,333,0,Airtel,West Bengal,TT-333 in Main account + 2 Loc A2A Night SMS Validity 2 Days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4626,full-talktime,390,390,0,Airtel,West Bengal,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4627,full-talktime,555,555,0,Airtel,West Bengal,TT-555 + 2 Local Airtel to Airtel night SMS (2 Days),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4628,full-talktime,786,786,0,Airtel,West Bengal,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4629,full-talktime,1020,1000,0,Airtel,West Bengal,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4630,full-talktime,2000,2000,0,Airtel,West Bengal,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4631,full-talktime,3100,3000,0,Airtel,West Bengal,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4632,full-talktime,5200,5000,0,Airtel,West Bengal,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4633,3g-data,0,22,3,Airtel,West Bengal, 90 MB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.09,GB,0,0
4634,3g-data,0,29,30,Airtel,West Bengal,115 MB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.11,GB,0,0
4635,3g-data,0,45,7,Airtel,West Bengal,180 MB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.18,GB,0,0
4636,3g-data,0,46,28,Airtel,West Bengal,125 MB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.12,GB,0,0
4637,3g-data,0,49,1,Airtel,West Bengal,1 GB 3G/4G Data for 1day,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Day,0.0,0.0,1.0,GB,0,0
4638,3g-data,0,57,7,Airtel,West Bengal,230 MB 3G/4G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.23,GB,0,0
4639,3g-data,0,74,8,Airtel,West Bengal,300 MB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.3,GB,0,0
4640,3g-data,0,94,2,Airtel,West Bengal,2 GB 3G/4G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,2.0,GB,0,0
4641,3g-data,0,95,5,Airtel,West Bengal,1 GB 3G Data ,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
4642,3g-data,0,97,28,Airtel,West Bengal,300 MB 3G Dat,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.3,GB,0,0
4643,3g-data,0,103,14,Airtel,West Bengal,400 MB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.4,GB,0,0
4644,3g-data,0,128,14,Airtel,West Bengal,500 MB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.5,GB,0,0
4645,3g-data,0,145,28,Airtel,West Bengal,500 MB 4G/3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.5,GB,0,0
4646,3g-data,0,147,28,Airtel,West Bengal,500 MB 4G/3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.5,GB,0,0
4647,3g-data,0,175,28,Airtel,West Bengal,1 GB 4G/3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
4648,3g-data,0,199,28,Airtel,West Bengal,750 MB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.75,GB,0,0
4649,3g-data,0,255,28,Airtel,West Bengal,1.5 GB 4G/3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.5,GB,0,0
4650,3g-data,0,265,28,Airtel,West Bengal,1.5 GB 4G/3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.5,GB,0,0
4651,3g-data,0,295,28,Airtel,West Bengal,2 GB 4G/3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,2.0,GB,0,0
4652,3g-data,0,298,28,Airtel,West Bengal,1 GB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
4653,3g-data,0,347,28,Airtel,West Bengal,2.5 GB 3G/4G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,2.5,GB,0,0
4654,3g-data,0,355,28,Airtel,West Bengal,2.5 GB 4G/3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,2.5,GB,0,0
4655,3g-data,0,455,28,Airtel,West Bengal,3.5 GB 4G/3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,3.5,GB,0,0
4656,3g-data,0,497,28,Airtel,West Bengal,2 GB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,2.0,GB,0,0
4657,3g-data,0,655,28,Airtel,West Bengal,5.5 GB 3G/4G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,5.5,GB,0,0
4658,3g-data,0,755,28,Airtel,West Bengal,7 GB 4G/3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,7.0,GB,0,0
4659,3g-data,0,955,28,Airtel,West Bengal,8 GB 4G/3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,8.0,GB,0,0
4660,3g-data,0,999,28,Airtel,West Bengal,10 GB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,10.0,GB,0,0
4661,3g-data,0,1255,28,Airtel,West Bengal,12 GB 4G/3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,12.0,GB,0,0
4662,3g-data,0,1499,28,Airtel,West Bengal,15 GB 3G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,15.0,GB,0,0
4663,2g-data,0,18,3,Airtel,West Bengal,100 MB 2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.1,GB,0,0
4664,2g-data,0,25,4,Airtel,West Bengal,145 MB 2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.14,GB,0,0
4665,2g-data,0,52,7,Airtel,West Bengal,300 MB 2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.3,GB,0,0
4666,2g-data,0,92,14,Airtel,West Bengal,500 MB 2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.5,GB,0,0
4667,2g-data,0,177,28,Airtel,West Bengal,1 GB 2G Data,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,1.0,GB,0,0
4668,topup,7.7,10,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4669,topup,15.39,20,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4670,topup,23.09,30,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4671,topup,31.78,40,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4672,topup,40.48,50,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4673,topup,49.17,60,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4674,topup,57.87,70,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4675,topup,66.57,80,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4676,topup,77.1,90,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4677,topup,83.96,100,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4678,topup,92.65,110,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4679,topup,127,130,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4680,topup,121.74,140,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4681,topup,147,150,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4682,topup,136.13,160,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4683,topup,200,200,0,Airtel,West Bengal,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4684,topup,222,222,0,Airtel,West Bengal,TT-222 + 2 Local Airtel to Airtel night SMS for 2days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4685,topup,208.7,240,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4686,topup,252.17,290,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4687,topup,390,390,0,Airtel,West Bengal,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4688,topup,475.26,550,0,Airtel,West Bengal,Regular Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4689,topup,786,786,0,Airtel,West Bengal,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4690,topup,1020,1000,0,Airtel,West Bengal,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4691,topup,2000,2000,0,Airtel,West Bengal,Full Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4692,topup,3100,3000,0,Airtel,West Bengal,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4693,topup,5200,5000,0,Airtel,West Bengal,Extra Talktime,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4694,special-recharge,0,6,4,Airtel,West Bengal,STD Mob calls @30p/min,IN,0,0,0,INR,1,-1,0,,0,KB,1800.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
4695,special-recharge,0,7,28,Airtel,West Bengal,ISD Call to Bangaldesh @Rs 1.99/min; Nepal & Bhutan @RS.6.99/min; for 28 Days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4696,special-recharge,0,8,5,Airtel,West Bengal,Local Mob @1.2p/2sec,IN,0,0,0,INR,1,-1,0,,0,KB,120.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4697,special-recharge,0,9,7,Airtel,West Bengal,Local Mobile @1.2p/2s for 7 Days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4698,special-recharge,0,11,7,Airtel,West Bengal,SMS Pack: 110 Local SMS,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4699,special-recharge,0,12,3,Airtel,West Bengal,All Local mobile calls @ 1.2p/2sec,IN,0,0,0,INR,1,-1,0,,0,KB,120.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4700,special-recharge,0,14,90,Airtel,West Bengal,Local airtel to airtel mobile calls at 10p/min for 90 days,IN,0,0,0,INR,1,-1,0,,0,KB,600.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
4701,special-recharge,0,15,3,Airtel,West Bengal,Local A2A @20p/m,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4702,special-recharge,0,16,14,Airtel,West Bengal,Local airtel calls @1.2p/2 sec,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4703,special-recharge,0,17,28,Airtel,West Bengal,Local Mobile calls @1.2p/2secs for 28 Days (1st 120 Local Mob Secs of the Day @ 1.5p/s),IN,0,0,0,INR,1,-1,0,,0,KB,120.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4704,special-recharge,14.62,19,0,Airtel,West Bengal,TT-14.62 and 10 Night A2A SMS for 2 Days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4705,special-recharge,0,21,28,Airtel,West Bengal,STD Mobile Calls @30p/min for 28 Days,IN,0,0,0,INR,1,-1,0,,0,KB,1800.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
4706,special-recharge,0,23,1,Airtel,West Bengal,Unlimited Local +STD A2A + 100 MB Data for 4G HS /other HS 50 MB for 1 Day.,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Day,0.05,0.0,0.1,GB,0,0
4707,special-recharge,0,24,28,Airtel,West Bengal,Local A2A Mobile calls @10p/min for 28 Days (1st 120 Local A2A Secs of the Day @ 1.5p/s),IN,0,0,0,INR,1,-1,0,,0,KB,600.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
4708,special-recharge,0,26,15,Airtel,West Bengal,"SMS Pack: 500 Airtel to Airtel SMS, A2O SMS@10p",IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4709,special-recharge,20.78,27,0,Airtel,West Bengal,TT-20.78 + 2 night Local Airtel to Airtel Minutes (2 Days),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4710,special-recharge,0,28,3,Airtel,West Bengal,100 Local Airtel to Airtel Minute,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4711,special-recharge,0,31,25,Airtel,West Bengal,Local mobile calls @ 45p/min,IN,0,0,0,INR,1,-1,0,,0,KB,2700.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
4712,special-recharge,0,32,42,Airtel,West Bengal,STD Mobile Calls @30p/min for 42 Days,IN,0,0,0,INR,1,-1,0,,0,KB,1800.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
4713,special-recharge,0,34,30,Airtel,West Bengal,ISD PACK for 34 Countries (T&C apply : For country list visit@airtel.in),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4714,special-recharge,0,36,30,Airtel,West Bengal,Bangladesh Calling @ 1.99/min,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4715,special-recharge,0,39,28,Airtel,West Bengal,Local Mobile Calls 1.2p/2Sec for 28 Days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4716,special-recharge,42,42,7,Airtel,West Bengal,TT-42 + 10 Night Local A2A SMS for 7 Days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4717,special-recharge,0,43,28,Airtel,West Bengal,SMS Pack: 460 Local and National SMS,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4718,special-recharge,0,44,28,Airtel,West Bengal,Local A2A 10p/Min for 28 Days,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.0,GB,0,0
4719,special-recharge,0,47,28,Airtel,West Bengal,STD mobile calls @25p/min,IN,0,0,0,INR,1,-1,0,,0,KB,1500.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
4720,special-recharge,0,48,28,Airtel,West Bengal,"Local Mobile @35p/min, STD Mobile @30p/m for 28ays",IN,0,0,0,INR,1,-1,0,,0,KB,2100.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
4721,special-recharge,0,53,7,Airtel,West Bengal,Unlimited Local +STD A2A + 250 MB Data for 4G HS /other HS 50 MB for 7 Days.,IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Days,0.0,0.0,0.25,GB,0,0
4722,special-recharge,0,54,28,Airtel,West Bengal,Local STD Airtel to Airtel 15p/min,IN,0,0,0,INR,1,-1,0,,0,KB,900.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
4723,special-recharge,45.7,56,0,Airtel,West Bengal,TT-45.7 + 2 night Local Airtel to Airtel Minutes (2 Days),IN,0,0,0,INR,1,-1,0,,0,KB,0.0,Paisa,min,0,,Unlimited,0.0,0.0,0.0,GB,0,0
4724,roaming,0,35,90,Airtel,West Bengal,National Roaming Benefit: Local & STD outgoing calls@60p/min. for 90 days,IN,0,0,0,INR,1,-1,0,,0,KB,3600.0,Paisa,min,0,min,Days,0.0,0.0,0.0,GB,0,0
